"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"74","@Jojo197040 @canukcookie @presscoreca Don't blame Google play store

Nothing stops Indians developers to create ver… https://t.co/QU48rME45O",FALSE,0,"Jojo197040",2020-06-02 21:31:18,TRUE,"1267656371526385664","1267931824929542145","108443782","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhagwafighter",0,FALSE,FALSE,NA,NA
"75","Some of us would like to think that China shrinks by 1% in size &amp; power with each product we do not purchase.… https://t.co/1feHXuuWZx",FALSE,0,NA,2020-06-02 21:29:06,TRUE,NA,"1267931270882963457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raasputeen",0,FALSE,FALSE,NA,NA
"76","RT @LegalKant: Don't blame Google play store

Nothing stops Indians developers to create versions of Google, @TwitterIndia @Facebook @TikTo…",FALSE,0,NA,2020-06-02 21:28:58,FALSE,NA,"1267931238175698944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PitchumaniH",3,TRUE,FALSE,NA,NA
"77","Don't blame Google play store

Nothing stops Indians developers to create versions of Google, @TwitterIndia… https://t.co/41ibWx9GvO",FALSE,12,NA,2020-06-02 21:28:18,TRUE,NA,"1267931067622789120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LegalKant",3,FALSE,FALSE,NA,NA
"78","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-02 21:26:42,FALSE,NA,"1267930664277598209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UKobserver1",3147,TRUE,FALSE,NA,NA
"79","@globaltimesnews When it comes to enemy, we Indians are one. #BoycottChineseProducts #BoycottMadeInChina #BoycottChina #RemoveChinaApps",FALSE,0,"globaltimesnews",2020-06-02 21:24:26,FALSE,"1267888734101483525","1267930097262006273","49616273","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bhrtmatakaptr",0,FALSE,FALSE,NA,NA
"80","Boycott chinese products 
And influencer,celebrity, cricketer please do not support or advertise any chinese produc… https://t.co/nMzEP0nzhM",FALSE,5,NA,2020-06-02 21:24:25,TRUE,NA,"1267930090656202752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityabhatt44",1,FALSE,FALSE,NA,NA
"81","#BoycottMadeInChina
#BoycottChineseProducts #BanTikTokInIndia 

Friends kindly share this : 
#RemoveChinaApps not a… https://t.co/iB0aQv7rwH",FALSE,0,NA,2020-06-02 21:23:14,TRUE,NA,"1267929794156490752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pranKINGSreal",0,FALSE,FALSE,NA,NA
"82","#BoycottChina #BoycottChineseProducts #BoycottMadeInChina #BoycottChineseApp 
#RemoveChinaApps 
Google hide this re… https://t.co/dhnP5Ldn4a",FALSE,0,NA,2020-06-02 21:23:09,TRUE,NA,"1267929772438495233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","captainaj7",0,FALSE,FALSE,NA,NA
"83","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-02 21:23:03,FALSE,NA,"1267929748891504640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silutripathi3",16229,TRUE,FALSE,NA,NA
"84","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-02 21:22:17,FALSE,NA,"1267929553407815684",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundix_15",3147,TRUE,FALSE,NA,NA
"85","@iShubhamMishra @geekyranjit Boycott chinese products 
And influencer,celebrity, cricketer please do not support or… https://t.co/lAW0pVYktw",FALSE,0,"iShubhamMishra",2020-06-02 21:20:01,TRUE,"1267660958165602306","1267928984668581895","2990068550","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityabhatt44",0,FALSE,FALSE,NA,NA
"86","RT @VijayaRahatkar: A National Sentiment..! 
#BoycottMadeInChina https://t.co/iIWUnOYPRa",FALSE,0,NA,2020-06-02 21:17:33,FALSE,NA,"1267928364838539266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umeshdeshmukh27",154,TRUE,FALSE,NA,NA
"87","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-02 21:15:50,FALSE,NA,"1267927931063500801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PankajD42417127",3147,TRUE,FALSE,NA,NA
"88","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-02 21:12:28,FALSE,NA,"1267927082782375942",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suo_motu",3147,TRUE,FALSE,NA,NA
"89","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-02 21:11:54,FALSE,NA,"1267926942315151360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kmritunjay03",3147,TRUE,FALSE,NA,NA
"90","Answering the most common questions whenever people talk about boycotting Chinese products | Respond to China | Aap… https://t.co/mVACwJBud8",FALSE,0,"mehta_world",2020-06-02 21:11:14,TRUE,"1267920241629302784","1267926774773616642","29172654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mehta_world",0,FALSE,FALSE,NA,NA
"91","<U+0001F6F0><U+FE0F>China  government  Bringin’  on  the  Heartache  <U+0001F6F0><U+FE0F>
#Libertad #BoycottMadeInChina #protests2020 #BLMprotest… https://t.co/jdVp2KsBYN",FALSE,1,NA,2020-06-02 21:10:53,TRUE,NA,"1267926685619388416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CalifDanny",0,FALSE,FALSE,NA,NA
"92","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-02 21:10:20,FALSE,NA,"1267926548566294528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsmeroshan2121",3147,TRUE,FALSE,NA,NA
"93","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-02 21:10:09,FALSE,NA,"1267926501812551680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GDuttTweets",3147,TRUE,FALSE,NA,NA
"94","RT @SureshNakhua: #BoycottChineseProducts #BoycottMadeInChina

'Remove China App' app was really useful in identifying Chinese apps.

Unfor…",FALSE,0,NA,2020-06-02 21:09:27,FALSE,NA,"1267926325744087040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhaktInExile",63,TRUE,FALSE,NA,NA
"95","RT @girishalva: ""I am serious. Are you too?""

I can't use Chinese products, income from which feeds the rogue govt, who attack my army at b…",FALSE,0,NA,2020-06-02 21:08:27,FALSE,NA,"1267926075490791426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaizalKodagu",86,TRUE,FALSE,NA,NA
"96","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-02 21:08:23,FALSE,NA,"1267926057514082305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hema4pk",3147,TRUE,FALSE,NA,NA
"97","Thank you for making people aware about chinese apps !

#BoycottMadeInChina

#RemoveChineseApp https://t.co/iqr2wTiz8I",FALSE,3,NA,2020-06-02 21:08:20,FALSE,NA,"1267926043748372481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KishanThoria",1,FALSE,FALSE,NA,NA
"98","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-02 21:08:05,FALSE,NA,"1267925981341204480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saxenadocile",3147,TRUE,FALSE,NA,NA
"99","@CGTNOfficial Atleast people in these democratic countries have the RIGHTS TO PROTEST &amp; RIGHT TO FREEDOM.
These cou… https://t.co/gLANLa7ckS",FALSE,1,"CGTNOfficial",2020-06-02 21:07:56,TRUE,"1267916643293958147","1267925942669885441","1115874631","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SobhiitG",0,FALSE,FALSE,NA,NA
"100","RT @MODIfiedVikas: I found this app 'Remove China App' really useful. It scans and removes any Chinese app. Remember, each Chinese app is s…",FALSE,0,NA,2020-06-02 21:07:36,FALSE,NA,"1267925858238500865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DoctorRichaBjp",3147,TRUE,FALSE,NA,NA
"101","@tweet__mp @MadhavSheth1 @realmemobiles But employees will be Indians, so jobs.
Production in India, so Industry.
U… https://t.co/WiUCsLCWiI",FALSE,2,"tweet__mp",2020-06-02 21:07:17,TRUE,"1267868754765131776","1267925781721878536","1261902532747681792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BanikPronab",0,FALSE,FALSE,NA,NA
"102","RT @Soulful_banda: #BanTikTokInIndia #BoycottChina #BoycottChineseProducts #BoycottMadeInChina #BoycottChineseApp

Use alt. app and promote…",FALSE,0,NA,2020-06-02 21:05:30,FALSE,NA,"1267925332717428742",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ParthaP87577208",28,TRUE,FALSE,NA,NA
"103","RT @siddiboy21: I will use personal sanctions against china u should too #BoycottMadeInChina",FALSE,0,NA,2020-06-02 21:04:10,FALSE,NA,"1267924996866732032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","missKhushi_k",2,TRUE,FALSE,NA,NA
"104","@globaltimesnews #Chinese eat shit
#Wuhan covid 19
#Chinese virus corona
#ChinaMustPay #BoycottChinaProducts… https://t.co/bR0Ll7ePK1",FALSE,2,"globaltimesnews",2020-06-02 21:04:00,TRUE,"1267924020042903552","1267924955175571458","49616273","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SShirbhau",0,FALSE,FALSE,NA,NA
"105","RT @Krish206Yadav: Chalo China ko haraye.. 
""Sena Degi Bullet se, Aap Dijiye Wallet se""

#BoycottMadeInChina

All Software in a Week.
All H…",FALSE,0,NA,2020-06-02 21:03:36,FALSE,NA,"1267924852696059904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ParthaP87577208",83,TRUE,FALSE,NA,NA
"106","RT @siddiboy21: I will use personal sanctions against china u should too #BoycottMadeInChina",FALSE,0,NA,2020-06-02 21:02:25,FALSE,NA,"1267924555122663424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","positive_soul7",2,TRUE,FALSE,NA,NA
"107","@reliancejio Now's the time to strike get Made in India Jio apps to replace Chinese apps. Do what needs to be done,… https://t.co/3yUVseZJU1",FALSE,1,"reliancejio",2020-06-02 21:02:23,TRUE,NA,"1267924545458987009","929129743","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abhinavbua",0,FALSE,FALSE,NA,NA
"108","@Raven70082434 @AmbLiuXiaoMing China has a long history of animal abuse too.. dogs and cats beaten and brutally kil… https://t.co/vkjQCz2EZ8",FALSE,2,"Raven70082434",2020-06-02 21:01:38,TRUE,"1267641953111457794","1267924356862271490","1256626238967418889","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Micailic0Mica",0,FALSE,FALSE,NA,NA
"109","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-02 21:01:30,FALSE,NA,"1267924324171812870",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jangid_babu",16229,TRUE,FALSE,NA,NA
"110","I will use personal sanctions against china u should too #BoycottMadeInChina",FALSE,7,NA,2020-06-02 21:00:25,FALSE,NA,"1267924053156913152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siddiboy21",2,FALSE,FALSE,NA,NA
"111","#CycloneNisarg 
Boycott chinese products 
And influencer,celebrity, cricketer please do not support or advertise an… https://t.co/ATCutMVO2g",FALSE,0,NA,2020-06-02 20:58:36,TRUE,NA,"1267923595239591937",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityabhatt44",1,FALSE,FALSE,NA,NA
"112","RT @AgyaniInsaan: Complete boycott of China is necessary
#BoycottMadeInChina 
#ChinaVirus https://t.co/KQgfAFuVEP",FALSE,0,NA,2020-06-02 20:58:31,FALSE,NA,"1267923573617934336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Akkhil",1,TRUE,FALSE,NA,NA
"113","RT @Miraculouspaki1: @News18Jammu False flag operation #India - indian media fooling the fools. 

#BoycottMadeInChina #USAonFire #whyididnt…",FALSE,0,NA,2020-06-02 20:58:12,FALSE,NA,"1267923492948901889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HayettS",2,TRUE,FALSE,NA,NA
"114","Complete boycott of China is necessary
#BoycottMadeInChina 
#ChinaVirus https://t.co/KQgfAFuVEP",FALSE,4,NA,2020-06-02 20:57:37,FALSE,NA,"1267923347796570112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Agyani_insaan",1,FALSE,FALSE,NA,NA
"115","RT @rahulkpanchal98: Let's quit all Chinese App and product. #BoycottChineseProducts #Deletechineseapp #boycottchina @Wangchuk66 #BoycottMa…",FALSE,0,NA,2020-06-02 20:56:44,FALSE,NA,"1267923124785422336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RavikeshKumar",2,TRUE,FALSE,NA,NA
"116","RT @adityabhatt44: Boycott chinese products 
And influencer,celebrity, cricketer please do not support or advertise any chinese product
Now…",FALSE,0,NA,2020-06-02 20:55:03,FALSE,NA,"1267922701722755072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityabhatt44",1,TRUE,FALSE,NA,NA
"117","RT @adityabhatt44: @SonuSood Boycott chinese products 
And influencer,celebrity, cricketer please do not support or advertise any chinese p…",FALSE,0,NA,2020-06-02 20:54:25,FALSE,NA,"1267922541982736389",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityabhatt44",1,TRUE,FALSE,NA,NA
"118","Boycott chinese products 
And influencer,celebrity, cricketer please do not support or advertise any chinese produc… https://t.co/346p8t98f4",FALSE,1,NA,2020-06-02 20:53:10,TRUE,NA,"1267922229313953793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityabhatt44",1,FALSE,FALSE,NA,NA
"119","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-02 20:52:44,FALSE,NA,"1267922118198558720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taranbiswas",16229,TRUE,FALSE,NA,NA
"120","@Google / @sundarpichai is not Chinese, neither used in China

The why millions of reviews gets removed just to mak… https://t.co/5tO3zOPiw2",FALSE,1,"Google",2020-06-02 20:52:21,TRUE,NA,"1267922022157283328","20536157","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pmukteswar",0,FALSE,FALSE,NA,NA
"121","@sanjeetkv Boycott chinese products 
And influencer,celebrity, cricketer please do not support or advertise any chi… https://t.co/scc8Ca7bGK",FALSE,0,"sanjeetkv",2020-06-02 20:52:21,TRUE,"1267830647340494851","1267922021779771392","2234181157","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityabhatt44",0,FALSE,FALSE,NA,NA
"122","RT @adityabhatt44: @SrBachchan Boycott chinese products 
And influencer,celebrity, cricketer please do not support or advertise any chinese…",FALSE,0,NA,2020-06-02 20:50:50,FALSE,NA,"1267921641964617729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityabhatt44",1,TRUE,FALSE,NA,NA
"123","India’s sitting on the second most largest mobile phone market we have tons of consumer why should we handover the… https://t.co/aKtfPkm9sk",FALSE,1,NA,2020-06-02 20:50:17,TRUE,NA,"1267921503615672324",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MuskanA52896597",0,FALSE,FALSE,NA,NA
"124","One humble app has impacted the dragon. Though there have been boycott calls earlier,. It looks like a tsunami this… https://t.co/yCPmhixgAU",FALSE,2,NA,2020-06-02 20:49:59,TRUE,NA,"1267921426742489089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ketanspandya",0,FALSE,FALSE,NA,NA
"125","@SrBachchan Boycott chinese products 
And influencer,celebrity, cricketer please do not support or advertise any ch… https://t.co/bdtxKS6PTx",FALSE,9,"SrBachchan",2020-06-02 20:49:50,TRUE,"1267917211244560385","1267921389681405952","145125358","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityabhatt44",1,FALSE,FALSE,NA,NA
"126","@SonuSood Boycott chinese products 
And influencer,celebrity, cricketer please do not support or advertise any chin… https://t.co/EmHJz8IuDd",FALSE,2,"SonuSood",2020-06-02 20:49:39,TRUE,"1267909497839742977","1267921342709415936","295026890","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityabhatt44",1,FALSE,FALSE,NA,NA
"127","RT @Miraculouspaki1: @News18Jammu False flag operation #India - indian media fooling the fools. 

#BoycottMadeInChina #USAonFire #whyididnt…",FALSE,0,NA,2020-06-02 20:49:23,FALSE,NA,"1267921274837381131",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daejj_Koor",2,TRUE,FALSE,NA,NA
"128","@aajtak @sardanarohit Let's show the power of Indian unity to the world. 
Uninstalling Chinese apps form our phones… https://t.co/5paMQFUPoe",FALSE,5,"aajtak",2020-06-02 20:47:21,TRUE,"1267916397520158720","1267920764298162177","42606652","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Priya12522931",2,FALSE,FALSE,NA,NA
"129","What about goods already purchased by indian businessmen?
Due to #Lockdown it is lying with them since 3 months, no… https://t.co/KREF5EZfGx",FALSE,0,NA,2020-06-02 20:45:34,TRUE,NA,"1267920314417233923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aaapwala",0,FALSE,FALSE,NA,NA
"130","@CNBCTV18Live @AmitShah What about goods already purchased by indian businessmen?
Due to #Lockdown it is lying with… https://t.co/FH9z4Ai9bO",FALSE,2,"CNBCTV18Live",2020-06-02 20:45:20,TRUE,"1267480774879535106","1267920255545937922","44839509","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aaapwala",1,FALSE,FALSE,NA,NA
"131","Respond to China - Army with Bullets, Citizens with Wallet | China Ko Jawab - Sena Degi Bullet Se, Naagrik Denge Wa… https://t.co/Nr4TzXbI3L",FALSE,1,NA,2020-06-02 20:45:17,TRUE,NA,"1267920241629302784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mehta_world",0,FALSE,FALSE,NA,NA
